name,time,symbol,last,ask_price,ask_size,bid_price,bid_size,volume,total_volume,timezone
ticks,1499950837917000000,i1709,4900,4900,4545,4895,1342,2,26246,GMT+8
ticks,1499950838426000000,i1709,4900,4900,4542,4895,1343,10,26256,GMT+8
ticks,1499950838904000000,i1709,4900,4900,4530,4895,1336,56,26312,GMT+8
ticks,1499950839356000000,i1709,4900,4900,4526,4895,1334,22,26334,GMT+8
ticks,1499950839934000000,i1709,4895,4900,4525,4895,1233,14,26348,GMT+8
ticks,1499950840435000000,i1709,4895,4895,54,4890,1531,1916,28264,GMT+8
ticks,1499950840942000000,i1709,4895,4895,386,4890,1480,120,28384,GMT+8
ticks,1499950841446000000,i1709,4895,4895,543,4890,1481,32,28416,GMT+8
ticks,1499950841782000000,i1709,4895,4895,592,4890,1480,8,28424,GMT+8
ticks,1499950842453000000,i1709,4895,4895,514,4890,1479,314,28738,GMT+8
ticks,1499950842944000000,i1709,4895,4895,520,4890,1450,24,28762,GMT+8
ticks,1499950843453000000,i1709,4895,4895,608,4890,1440,14,28776,GMT+8
ticks,1499950843937000000,i1709,4895,4895,683,4890,1346,18,28794,GMT+8
ticks,1499950844415000000,i1709,4895,4895,653,4890,1340,66,28860,GMT+8
ticks,1499950844914000000,i1709,4890,4895,693,4890,1340,6,28866,GMT+8
ticks,1499950845423000000,i1709,4895,4895,657,4890,1358,80,28946,GMT+8
ticks,1499950845948000000,i1709,4890,4895,643,4890,1323,98,29044,GMT+8
ticks,1499950846451000000,i1709,4895,4895,429,4890,1317,522,29566,GMT+8
ticks,1499950846916000000,i1709,4895,4900,4451,4895,636,1260,30826,GMT+8
ticks,1499950847451000000,i1709,4895,4900,4450,4895,840,4,30830,GMT+8
ticks,1499950847933000000,i1709,4895,4900,4447,4895,956,4,30834,GMT+8
ticks,1499950848436000000,i1709,4895,4900,4431,4895,965,108,30942,GMT+8
ticks,1499950848867000000,i1709,4895,4900,4416,4895,962,14,30956,GMT+8
ticks,1499950849435000000,i1709,4895,4900,4417,4895,963,6,30962,GMT+8
ticks,1499950849941000000,i1709,4895,4900,4411,4895,964,22,30984,GMT+8
ticks,1499950850365000000,i1709,4900,4900,4604,4895,964,8,30992,GMT+8
ticks,1499950850944000000,i1709,4900,4900,4496,4895,849,44,31036,GMT+8
ticks,1499950851373000000,i1709,4895,4900,4486,4895,849,4,31040,GMT+8
ticks,1499950851930000000,i1709,4895,4900,4478,4895,840,26,31066,GMT+8
ticks,1499950852449000000,i1709,4900,4900,4486,4895,843,2,31068,GMT+8
ticks,1499950852950000000,i1709,4895,4900,4487,4895,840,10,31078,GMT+8
ticks,1499950853433000000,i1709,4895,4900,4486,4895,838,12,31090,GMT+8
ticks,1499950853947000000,i1709,4895,4900,4489,4895,855,12,31102,GMT+8
ticks,1499950854449000000,i1709,4895,4900,4495,4895,1053,30,31132,GMT+8
ticks,1499950854947000000,i1709,4895,4900,4530,4895,1035,80,31212,GMT+8
ticks,1499950855453000000,i1709,4900,4900,4553,4895,1093,14,31226,GMT+8
ticks,1499950855937000000,i1709,4895,4900,4551,4895,884,420,31646,GMT+8
ticks,1499950856417000000,i1709,4900,4900,4549,4895,882,26,31672,GMT+8
ticks,1499950856947000000,i1709,4895,4900,4548,4895,767,238,31910,GMT+8
ticks,1499950857297000000,i1709,4895,4900,4545,4895,761,16,31926,GMT+8
ticks,1499950857950000000,i1709,4895,4900,4551,4895,756,12,31938,GMT+8
ticks,1499950858447000000,i1709,4895,4900,4546,4895,781,128,32066,GMT+8
ticks,1499950858926000000,i1709,4900,4900,4470,4895,793,168,32234,GMT+8
ticks,1499950859424000000,i1709,4895,4900,4463,4895,774,24,32258,GMT+8
ticks,1499950859893000000,i1709,4900,4900,4462,4895,773,18,32276,GMT+8
ticks,1499950860430000000,i1709,4895,4900,4459,4895,871,12,32288,GMT+8
ticks,1499950860944000000,i1709,4900,4900,4933,4895,772,252,32540,GMT+8
ticks,1499950861454000000,i1709,4895,4900,4927,4895,791,30,32570,GMT+8
ticks,1499950861910000000,i1709,4895,4900,4928,4895,772,72,32642,GMT+8
ticks,1499950862441000000,i1709,4900,4900,4936,4895,772,2,32644,GMT+8
ticks,1499950862953000000,i1709,4900,4900,4921,4895,786,34,32678,GMT+8
ticks,1499950863447000000,i1709,4895,4900,4852,4895,781,166,32844,GMT+8
ticks,1499950863939000000,i1709,4895,4900,4853,4895,790,24,32868,GMT+8
ticks,1499950864451000000,i1709,4900,4900,4856,4895,789,12,32880,GMT+8
ticks,1499950864925000000,i1709,4895,4895,342,4890,1600,1586,34466,GMT+8
ticks,1499950865444000000,i1709,4895,4895,552,4890,1583,30,34496,GMT+8
ticks,1499950865905000000,i1709,4890,4895,628,4890,1579,12,34508,GMT+8
ticks,1499950866418000000,i1709,4895,4895,682,4890,1589,2,34510,GMT+8
ticks,1499950866921000000,i1709,4890,4895,781,4890,1576,36,34546,GMT+8
ticks,1499950867428000000,i1709,4895,4895,685,4890,1593,322,34868,GMT+8
ticks,1499950867944000000,i1709,4895,4895,633,4890,1527,320,35188,GMT+8
ticks,1499950868446000000,i1709,4890,4895,716,4890,1511,4,35192,GMT+8
ticks,1499950868931000000,i1709,4895,4895,804,4890,1519,14,35206,GMT+8
ticks,1499950869449000000,i1709,4895,4895,975,4890,1464,54,35260,GMT+8
ticks,1499950869932000000,i1709,4895,4895,978,4890,1503,6,35266,GMT+8
ticks,1499950870361000000,i1709,4895,4895,946,4890,1480,112,35378,GMT+8
ticks,1499950870864000000,i1709,4890,4895,1083,4890,1476,18,35396,GMT+8
ticks,1499950871434000000,i1709,4895,4895,1047,4890,1325,104,35500,GMT+8
ticks,1499950871939000000,i1709,4895,4895,1050,4890,1319,48,35548,GMT+8
ticks,1499950872436000000,i1709,4890,4895,1037,4890,1256,18,35566,GMT+8
ticks,1499950872929000000,i1709,4895,4895,997,4890,1248,112,35678,GMT+8
ticks,1499950873372000000,i1709,4890,4895,989,4890,1239,6,35684,GMT+8
ticks,1499950873910000000,i1709,4890,4895,996,4890,1237,6,35690,GMT+8
ticks,1499950874429000000,i1709,4890,4895,1001,4890,1232,12,35702,GMT+8
ticks,1499950874929000000,i1709,4890,4895,1000,4890,1223,14,35716,GMT+8
ticks,1499950875404000000,i1709,4890,4895,1019,4890,1192,72,35788,GMT+8
ticks,1499950875951000000,i1709,4890,4895,1018,4890,1191,44,35832,GMT+8
ticks,1499950876447000000,i1709,4890,4895,952,4890,1206,218,36050,GMT+8
ticks,1499950876952000000,i1709,4890,4895,1047,4890,1180,14,36064,GMT+8
ticks,1499950877443000000,i1709,4890,4895,1056,4890,1177,0,36064,GMT+8
ticks,1499950877942000000,i1709,4890,4895,1056,4890,1182,2,36066,GMT+8
ticks,1499950878452000000,i1709,4895,4895,1048,4890,1189,44,36110,GMT+8
ticks,1499950878949000000,i1709,4890,4895,1078,4890,1184,14,36124,GMT+8
ticks,1499950879410000000,i1709,4895,4895,1079,4890,1193,66,36190,GMT+8
ticks,1499950879922000000,i1709,4890,4895,1076,4890,1193,36,36226,GMT+8
ticks,1499950880396000000,i1709,4895,4895,1086,4890,1194,24,36250,GMT+8
ticks,1499950880929000000,i1709,4890,4895,1085,4890,1151,96,36346,GMT+8
ticks,1499950881304000000,i1709,4890,4895,1059,4890,1168,14,36360,GMT+8
ticks,1499950881883000000,i1709,4890,4895,936,4890,1119,360,36720,GMT+8
ticks,1499950882405000000,i1709,4895,4895,936,4890,1220,4,36724,GMT+8
ticks,1499950882944000000,i1709,4890,4895,937,4890,720,1016,37740,GMT+8
ticks,1499950883451000000,i1709,4890,4895,942,4890,486,364,38104,GMT+8
ticks,1499950883867000000,i1709,4890,4895,910,4890,511,170,38274,GMT+8
ticks,1499950884422000000,i1709,4895,4895,986,4890,532,20,38294,GMT+8
ticks,1499950884930000000,i1709,4895,4895,1014,4890,565,12,38306,GMT+8
ticks,1499950885441000000,i1709,4890,4895,1004,4890,501,178,38484,GMT+8
ticks,1499950885953000000,i1709,4890,4895,972,4890,9,1524,40008,GMT+8
ticks,1499950886428000000,i1709,4890,4895,1232,4890,53,14,40022,GMT+8
ticks,1499950886901000000,i1709,4890,4895,1191,4890,16,192,40214,GMT+8
ticks,1499950887445000000,i1709,4890,4895,1251,4890,360,62,40276,GMT+8
ticks,1499950887945000000,i1709,4890,4895,1214,4890,451,20,40296,GMT+8
ticks,1499950888449000000,i1709,4890,4895,1206,4890,3,1056,41352,GMT+8
ticks,1499950888907000000,i1709,4890,4895,1240,4890,50,36,41388,GMT+8
ticks,1499950889381000000,i1709,4890,4895,1206,4890,66,4,41392,GMT+8
ticks,1499950889947000000,i1709,4890,4895,1202,4890,67,40,41432,GMT+8
ticks,1499950890443000000,i1709,4890,4895,1202,4890,88,18,41450,GMT+8
ticks,1499950890947000000,i1709,4890,4895,1178,4890,74,38,41488,GMT+8
ticks,1499950891445000000,i1709,4890,4895,1173,4890,55,42,41530,GMT+8
ticks,1499950891913000000,i1709,4890,4895,1112,4890,35,144,41674,GMT+8
ticks,1499950892442000000,i1709,4885,4890,489,4885,1759,208,41882,GMT+8
ticks,1499950892947000000,i1709,4885,4890,477,4885,1743,324,42206,GMT+8
ticks,1499950893436000000,i1709,4890,4895,1253,4890,340,1560,43766,GMT+8
ticks,1499950893951000000,i1709,4890,4895,1189,4890,317,74,43840,GMT+8
ticks,1499950894445000000,i1709,4890,4895,1191,4890,480,8,43848,GMT+8
ticks,1499950894954000000,i1709,4895,4895,1196,4890,816,20,43868,GMT+8
ticks,1499950895415000000,i1709,4890,4895,1081,4890,787,8,43876,GMT+8
ticks,1499950895923000000,i1709,4890,4895,1079,4890,889,8,43884,GMT+8
ticks,1499950896447000000,i1709,4890,4895,1078,4890,1091,4,43888,GMT+8
ticks,1499950896945000000,i1709,4890,4895,1071,4890,1183,6,43894,GMT+8
ticks,1499950897406000000,i1709,4895,4895,1027,4890,733,1024,44918,GMT+8
ticks,1499950897913000000,i1709,4890,4895,1026,4890,755,6,44924,GMT+8
ticks,1499950898413000000,i1709,4890,4895,1026,4890,782,18,44942,GMT+8
ticks,1499950898910000000,i1709,4890,4895,1026,4890,771,36,44978,GMT+8
ticks,1499950899437000000,i1709,4890,4895,1012,4890,757,20,44998,GMT+8
ticks,1499950899892000000,i1709,4895,4895,1144,4890,72,1484,46482,GMT+8
ticks,1499950900416000000,i1709,4890,4890,82,4885,1725,244,46726,GMT+8
ticks,1499950900851000000,i1709,4890,4890,148,4885,1720,22,46748,GMT+8
ticks,1499950901403000000,i1709,4890,4890,339,4885,1734,12,46760,GMT+8
ticks,1499950901947000000,i1709,4890,4890,406,4885,1732,34,46794,GMT+8
ticks,1499950902420000000,i1709,4890,4890,1027,4885,1273,1006,47800,GMT+8
ticks,1499950902950000000,i1709,4890,4890,1118,4885,1274,30,47830,GMT+8
ticks,1499950903432000000,i1709,4890,4890,1192,4885,1278,26,47856,GMT+8
ticks,1499950903953000000,i1709,4890,4890,1155,4885,1290,104,47960,GMT+8
ticks,1499950904441000000,i1709,4885,4890,1149,4885,1303,34,47994,GMT+8
ticks,1499950904936000000,i1709,4890,4890,1157,4885,1312,10,48004,GMT+8
ticks,1499950905318000000,i1709,4885,4890,1156,4885,1311,4,48008,GMT+8
ticks,1499950905918000000,i1709,4890,4890,1354,4885,1393,20,48028,GMT+8
ticks,1499950906404000000,i1709,4890,4890,1336,4885,1402,84,48112,GMT+8
ticks,1499950906912000000,i1709,4890,4890,1831,4885,1399,6,48118,GMT+8
ticks,1499950907426000000,i1709,4890,4890,1813,4885,1404,36,48154,GMT+8
ticks,1499950907852000000,i1709,4890,4890,1814,4885,1404,0,48154,GMT+8
ticks,1499950908438000000,i1709,4885,4890,1830,4885,1402,126,48280,GMT+8
ticks,1499950908925000000,i1709,4885,4890,1816,4885,1397,40,48320,GMT+8
ticks,1499950909301000000,i1709,4885,4890,1866,4885,1390,22,48342,GMT+8
ticks,1499950909897000000,i1709,4890,4890,1865,4885,1371,42,48384,GMT+8
ticks,1499950910433000000,i1709,4885,4890,1865,4885,1376,4,48388,GMT+8
ticks,1499950910931000000,i1709,4885,4890,1867,4885,1374,8,48396,GMT+8
ticks,1499950911375000000,i1709,4890,4890,1839,4885,1392,48,48444,GMT+8
ticks,1499950911946000000,i1709,4885,4890,1821,4885,1427,44,48488,GMT+8
ticks,1499950912410000000,i1709,4890,4890,1818,4885,1434,18,48506,GMT+8
ticks,1499950912954000000,i1709,4885,4890,1819,4885,1434,2,48508,GMT+8
ticks,1499950913453000000,i1709,4890,4890,1817,4885,1463,4,48512,GMT+8
ticks,1499950913936000000,i1709,4890,4890,1818,4885,1460,12,48524,GMT+8
ticks,1499950914443000000,i1709,4885,4890,1818,4885,1461,2,48526,GMT+8
ticks,1499950914949000000,i1709,4885,4890,2317,4885,1449,12,48538,GMT+8
ticks,1499950915406000000,i1709,4885,4890,2318,4885,1451,6,48544,GMT+8
ticks,1499950915940000000,i1709,4885,4890,2318,4885,1455,0,48544,GMT+8
ticks,1499950916406000000,i1709,4890,4890,2306,4885,1493,10,48554,GMT+8
ticks,1499950916882000000,i1709,4890,4890,2302,4885,1541,8,48562,GMT+8
ticks,1499950917378000000,i1709,4885,4890,2307,4885,1735,28,48590,GMT+8
ticks,1499950917948000000,i1709,4890,4890,2297,4885,1728,38,48628,GMT+8
ticks,1499950918445000000,i1709,4885,4890,2257,4885,1725,16,48644,GMT+8
ticks,1499950918878000000,i1709,4885,4890,2354,4885,1714,26,48670,GMT+8
ticks,1499950919445000000,i1709,4890,4890,2353,4885,1706,10,48680,GMT+8
ticks,1499950919912000000,i1709,4890,4890,2350,4885,1796,24,48704,GMT+8
ticks,1499950920441000000,i1709,4890,4890,2336,4885,1895,38,48742,GMT+8
ticks,1499950920829000000,i1709,4885,4890,2338,4885,1896,2,48744,GMT+8
ticks,1499950921415000000,i1709,4890,4890,2336,4885,2036,14,48758,GMT+8
ticks,1499950921924000000,i1709,4885,4890,2338,4885,2045,6,48764,GMT+8
ticks,1499950922435000000,i1709,4885,4890,2338,4885,2051,0,48764,GMT+8
ticks,1499950922895000000,i1709,4890,4890,2334,4885,2051,10,48774,GMT+8
ticks,1499950923453000000,i1709,4890,4890,2335,4885,2055,6,48780,GMT+8
ticks,1499950923951000000,i1709,4885,4890,2331,4885,2055,10,48790,GMT+8
ticks,1499950924444000000,i1709,4890,4890,2329,4885,2085,4,48794,GMT+8
ticks,1499950924916000000,i1709,4890,4890,2328,4885,2075,58,48852,GMT+8
ticks,1499950925435000000,i1709,4890,4890,2329,4885,1993,0,48852,GMT+8
ticks,1499950925950000000,i1709,4885,4890,2334,4885,2022,6,48858,GMT+8
ticks,1499950926436000000,i1709,4885,4890,2331,4885,2023,4,48862,GMT+8
ticks,1499950926950000000,i1709,4885,4890,2339,4885,2019,10,48872,GMT+8
ticks,1499950927396000000,i1709,4890,4890,2337,4885,1733,510,49382,GMT+8
ticks,1499950927894000000,i1709,4885,4890,2313,4885,1684,106,49488,GMT+8
ticks,1499950928454000000,i1709,4885,4890,2318,4885,1700,4,49492,GMT+8
ticks,1499950928953000000,i1709,4885,4890,2351,4885,1679,42,49534,GMT+8
ticks,1499950929411000000,i1709,4885,4890,2348,4885,1675,10,49544,GMT+8
ticks,1499950929838000000,i1709,4890,4890,2345,4885,1684,6,49550,GMT+8
ticks,1499950930420000000,i1709,4890,4890,2342,4885,1691,0,49550,GMT+8
ticks,1499950930952000000,i1709,4885,4890,2337,4885,1655,110,49660,GMT+8
ticks,1499950931447000000,i1709,4885,4890,2327,4885,1727,18,49678,GMT+8
ticks,1499950931917000000,i1709,4885,4890,2319,4885,1734,0,49678,GMT+8
ticks,1499950932436000000,i1709,4885,4890,2318,4885,1735,0,49678,GMT+8
ticks,1499950932879000000,i1709,4885,4890,2318,4885,1488,502,50180,GMT+8
ticks,1499950933450000000,i1709,4885,4890,2317,4885,1520,20,50200,GMT+8
ticks,1499950933926000000,i1709,4885,4890,2299,4885,1519,50,50250,GMT+8
ticks,1499950934435000000,i1709,4890,4890,2314,4885,1338,412,50662,GMT+8
ticks,1499950934949000000,i1709,4885,4890,2323,4885,1184,376,51038,GMT+8
ticks,1499950935368000000,i1709,4885,4890,2287,4885,253,1890,52928,GMT+8
ticks,1499950935938000000,i1709,4885,4885,1069,4880,3878,542,53470,GMT+8
ticks,1499950936453000000,i1709,4880,4885,1178,4880,3878,54,53524,GMT+8
ticks,1499950936954000000,i1709,4885,4885,1169,4880,3613,852,54376,GMT+8
ticks,1499950937443000000,i1709,4880,4885,1162,4880,3565,150,54526,GMT+8
ticks,1499950937924000000,i1709,4885,4885,1160,4880,3083,14,54540,GMT+8
ticks,1499950938418000000,i1709,4885,4885,1237,4880,3025,304,54844,GMT+8
ticks,1499950938928000000,i1709,4885,4885,1155,4880,3021,174,55018,GMT+8
ticks,1499950939430000000,i1709,4885,4885,1349,4880,3011,38,55056,GMT+8
ticks,1499950939944000000,i1709,4885,4885,1374,4880,1962,2114,57170,GMT+8
ticks,1499950940453000000,i1709,4880,4880,4020,4875,622,4474,61644,GMT+8
ticks,1499950940942000000,i1709,4870,4875,393,4870,1221,1306,62950,GMT+8
ticks,1499950941455000000,i1709,4870,4875,694,4870,1259,920,63870,GMT+8
ticks,1499950941954000000,i1709,4870,4875,875,4870,1179,274,64144,GMT+8
ticks,1499950942455000000,i1709,4870,4875,1059,4870,1126,116,64260,GMT+8
ticks,1499950942951000000,i1709,4870,4875,1165,4870,1199,44,64304,GMT+8
ticks,1499950943438000000,i1709,4875,4875,1165,4870,911,592,64896,GMT+8
ticks,1499950943949000000,i1709,4875,4875,1193,4870,897,40,64936,GMT+8
ticks,1499950944453000000,i1709,4870,4875,1180,4870,411,998,65934,GMT+8
ticks,1499950944950000000,i1709,4870,4870,156,4865,941,1444,67378,GMT+8
ticks,1499950945428000000,i1709,4865,4870,495,4865,984,244,67622,GMT+8
ticks,1499950945948000000,i1709,4865,4870,848,4865,637,730,68352,GMT+8
ticks,1499950946419000000,i1709,4870,4870,1021,4865,701,182,68534,GMT+8
ticks,1499950946945000000,i1709,4865,4870,947,4865,1042,50,68584,GMT+8
ticks,1499950947442000000,i1709,4865,4870,854,4865,1028,202,68786,GMT+8
ticks,1499950947937000000,i1709,4870,4870,521,4865,1147,636,69422,GMT+8
ticks,1499950948450000000,i1709,4870,4875,760,4870,275,1068,70490,GMT+8
ticks,1499950948933000000,i1709,4870,4875,758,4870,430,24,70514,GMT+8
ticks,1499950949429000000,i1709,4870,4875,856,4870,396,204,70718,GMT+8
ticks,1499950949949000000,i1709,4870,4875,983,4870,426,94,70812,GMT+8
ticks,1499950950442000000,i1709,4870,4870,550,4865,1300,876,71688,GMT+8
ticks,1499950950950000000,i1709,4870,4870,293,4865,1310,640,72328,GMT+8
ticks,1499950951447000000,i1709,4870,4870,779,4865,1188,180,72508,GMT+8
ticks,1499950951954000000,i1709,4870,4870,784,4865,1140,140,72648,GMT+8
ticks,1499950952450000000,i1709,4870,4870,830,4865,1058,88,72736,GMT+8
ticks,1499950952892000000,i1709,4870,4870,827,4865,885,574,73310,GMT+8
ticks,1499950953454000000,i1709,4870,4870,857,4865,860,102,73412,GMT+8
ticks,1499950953942000000,i1709,4870,4870,788,4865,868,142,73554,GMT+8
ticks,1499950954389000000,i1709,4870,4870,774,4865,665,474,74028,GMT+8
ticks,1499950954950000000,i1709,4870,4870,599,4865,695,326,74354,GMT+8
ticks,1499950955431000000,i1709,4870,4870,585,4865,790,36,74390,GMT+8
ticks,1499950955910000000,i1709,4870,4870,612,4865,832,38,74428,GMT+8
ticks,1499950956448000000,i1709,4870,4870,608,4865,829,34,74462,GMT+8
ticks,1499950956951000000,i1709,4870,4870,205,4865,835,814,75276,GMT+8
ticks,1499950957442000000,i1709,4865,4870,166,4865,791,200,75476,GMT+8
ticks,1499950957950000000,i1709,4870,4870,134,4865,810,76,75552,GMT+8
ticks,1499950958452000000,i1709,4865,4870,911,4865,805,56,75608,GMT+8
ticks,1499950958949000000,i1709,4870,4870,955,4865,791,12,75620,GMT+8
ticks,1499950959429000000,i1709,4870,4870,945,4865,784,58,75678,GMT+8
ticks,1499950959926000000,i1709,4870,4870,1253,4865,788,74,75752,GMT+8
ticks,1499950960431000000,i1709,4870,4870,1343,4865,788,40,75792,GMT+8
ticks,1499950960912000000,i1709,4870,4870,1498,4865,780,38,75830,GMT+8
ticks,1499950961452000000,i1709,4870,4870,1270,4865,772,516,76346,GMT+8
ticks,1499950961882000000,i1709,4865,4870,1275,4865,821,40,76386,GMT+8
ticks,1499950962454000000,i1709,4870,4870,1220,4865,825,130,76516,GMT+8
ticks,1499950962921000000,i1709,4865,4870,1109,4865,834,62,76578,GMT+8
ticks,1499950963452000000,i1709,4865,4870,1054,4865,821,188,76766,GMT+8
ticks,1499950963944000000,i1709,4870,4870,1050,4865,762,24,76790,GMT+8
ticks,1499950964442000000,i1709,4865,4870,1042,4865,762,22,76812,GMT+8
ticks,1499950964952000000,i1709,4865,4870,1028,4865,780,22,76834,GMT+8
ticks,1499950965449000000,i1709,4865,4870,1014,4865,791,44,76878,GMT+8
ticks,1499950965951000000,i1709,4870,4870,1114,4865,242,1268,78146,GMT+8
ticks,1499950966444000000,i1709,4865,4870,1142,4865,139,224,78370,GMT+8
ticks,1499950966879000000,i1709,4860,4865,174,4860,2836,282,78652,GMT+8
ticks,1499950967454000000,i1709,4860,4865,59,4860,2404,2726,81378,GMT+8
ticks,1499950967946000000,i1709,4860,4865,294,4860,2193,564,81942,GMT+8
ticks,1499950968444000000,i1709,4865,4865,337,4860,2207,108,82050,GMT+8
